split,class,original_path,filename
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_002328_6_96.jpg,aug_002328_6_96.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000809_t-05icththyosis100404.jpg,aug_000809_t-05icththyosis100404.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\6_275.jpg,6_275.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001248_t-05keratosisPilaris0508062.jpg,aug_001248_t-05keratosisPilaris0508062.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\6_100.jpg,6_100.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\t-3IMG016.jpg,t-3IMG016.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001456_6_123.jpg,aug_001456_6_123.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001351_t-3IMG016.jpg,aug_001351_t-3IMG016.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\t-5T-0022.jpg,t-5T-0022.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000719_2_22.jpg,aug_000719_2_22.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000174_136_6_29.jpg,aug_000174_136_6_29.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_002072_6_248.jpg,aug_002072_6_248.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001744_6_216.jpg,aug_001744_6_216.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001245_5_5.jpg,aug_001245_5_5.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\1_74.jpg,1_74.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_003473_t-05KeratosisPilaris0510044.jpg,aug_003473_t-05KeratosisPilaris0510044.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_002646_119_6_10.jpg,aug_002646_119_6_10.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\t-05KeratosisPilaris0510047.jpg,t-05KeratosisPilaris0510047.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001780_6_209.jpg,aug_001780_6_209.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001298_6_129.jpg,aug_001298_6_129.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000977_5_7.jpg,aug_000977_5_7.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001479_t-05atopicChild0828061.jpg,aug_001479_t-05atopicChild0828061.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001836_10_49.jpg,aug_001836_10_49.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_003067_t-3Eczema2-219.jpg,aug_003067_t-3Eczema2-219.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\t-KeratosisIMG005-GP3.jpg,t-KeratosisIMG005-GP3.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_003597_8_17.jpg,aug_003597_8_17.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\6_162.jpg,6_162.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000578_t-5IMG001.jpg,aug_000578_t-5IMG001.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_003669_6_145.jpg,aug_003669_6_145.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\4_0.jpg,4_0.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\1_61.jpg,1_61.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_003070_v-05Atopic12060426.jpg,aug_003070_v-05Atopic12060426.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001294_6_100.jpg,aug_001294_6_100.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000674_v-IchthosisIMG030-GP3.jpg,aug_000674_v-IchthosisIMG030-GP3.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\6_150.jpg,6_150.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_002957_v-16IMG007.jpg,aug_002957_v-16IMG007.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000844_10_34.jpg,aug_000844_10_34.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\3_2.jpg,3_2.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\t-05atopicFeet0709051.jpg,t-05atopicFeet0709051.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000528_t-9IMG015.jpg,aug_000528_t-9IMG015.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_003404_t-05atopicFeet0823043.jpg,aug_003404_t-05atopicFeet0823043.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000643_t-05atopic032805.jpg,aug_000643_t-05atopic032805.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001989_t-11IMG003.jpg,aug_001989_t-11IMG003.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001214_8_8.jpg,aug_001214_8_8.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\t-05Atopic10062.jpg,t-05Atopic10062.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\6_127.jpg,6_127.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001204_6_177.jpg,aug_001204_6_177.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000021_t-05AtopicDerm0419043.jpg,aug_000021_t-05AtopicDerm0419043.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000697_6_194.jpg,aug_000697_6_194.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\t-05atopicInfection671-GP3.jpg,t-05atopicInfection671-GP3.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\t-AtopicIMG010-GP3.jpg,t-AtopicIMG010-GP3.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001961_10_7.jpg,aug_001961_10_7.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_003205_t-05atopic0327061.jpg,aug_003205_t-05atopic0327061.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_002036_t-05Atopic042803.jpg,aug_002036_t-05Atopic042803.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_003202_10_39.jpg,aug_003202_10_39.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_002192_v-7IMG014.jpg,aug_002192_v-7IMG014.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001241_2_10.jpg,aug_001241_2_10.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_003285_v-05diaperDerm112204.jpg,aug_003285_v-05diaperDerm112204.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\v-16IMG007.jpg,v-16IMG007.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001712_6_172.jpg,aug_001712_6_172.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_002884_t-4IMG011.jpg,aug_002884_t-4IMG011.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001303_6_176.jpg,aug_001303_6_176.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001426_6_80.jpg,aug_001426_6_80.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001975_6_94.jpg,aug_001975_6_94.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_002568_2_26.jpg,aug_002568_2_26.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000128_v-7IMG015.jpg,aug_000128_v-7IMG015.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_003250_8_5.jpg,aug_003250_8_5.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_002087_t-11IMG012.jpg,aug_002087_t-11IMG012.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_002512_t-05IchthyosisVulgaris0216.jpg,aug_002512_t-05IchthyosisVulgaris0216.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\v-05keratosisPilaris020204.jpg,v-05keratosisPilaris020204.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000029_t-IchthosisIMG010-GP3.jpg,aug_000029_t-IchthosisIMG010-GP3.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001870_2_15.jpg,aug_001870_2_15.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000113_6_30.jpg,aug_000113_6_30.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000211_7_6.jpg,aug_000211_7_6.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000451_v-05Atopic12060414.jpg,aug_000451_v-05Atopic12060414.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000002_6_44.jpg,aug_000002_6_44.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\6_273.jpg,6_273.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_003158_1_3.jpg,aug_003158_1_3.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_003113_1_64.jpg,aug_003113_1_64.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_002741_t-05keratosisPilaris010120.jpg,aug_002741_t-05keratosisPilaris010120.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_002046_t-05icththyosis100404.jpg,aug_002046_t-05icththyosis100404.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_002757_6_30.jpg,aug_002757_6_30.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_002382_6_214.jpg,aug_002382_6_214.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000841_10_27.jpg,aug_000841_10_27.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000834_6_247.jpg,aug_000834_6_247.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_002582_1_85.jpg,aug_002582_1_85.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\t-5T-0005.jpg,t-5T-0005.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001491_10_29.jpg,aug_001491_10_29.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_003030_108_6_0.jpg,aug_003030_108_6_0.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\6_32.jpg,6_32.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\t-11IMG010.jpg,t-11IMG010.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_001493_v-05Atopic040504.jpg,aug_001493_v-05Atopic040504.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\6_160.jpg,6_160.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000091_6_132.jpg,aug_000091_6_132.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_002594_10_27.jpg,aug_002594_10_27.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000767_6_178.jpg,aug_000767_6_178.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_003068_116_6_8.jpg,aug_003068_116_6_8.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\t-05AtopicDerm0419043.jpg,t-05AtopicDerm0419043.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_003079_6_171.jpg,aug_003079_6_171.jpg
train,3. Atopic Dermatitis - 1.25k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\3. Atopic Dermatitis - 1.25k\aug_000673_t-9IMG001.jpg,aug_000673_t-9IMG001.jpg
